t,ax,ay,az,gx,gy,gz,mx,my,mz,label
915499.0,0.65,2.06,8.08,-0.03,-0.33,-0.07,-39.28,24.73,-31.18,D
915512.0,0.65,2.03,7.63,-0.1,-0.39,-0.09,-39.28,24.73,-31.18,D
915525.0,0.7,1.93,7.26,-0.09,-0.49,-0.12,-39.72,24.43,-32.38,D
915538.0,0.8,1.8,7.04,-0.07,-0.66,-0.11,-40.77,26.53,-32.23,D
915551.0,0.9,1.56,6.68,-0.08,-0.85,-0.1,-41.52,24.58,-31.03,D
915564.0,1.04,1.58,6.56,-0.04,-0.97,-0.05,-39.42,25.63,-30.58,D
915577.0,1.06,1.41,6.31,0.0,-1.17,-0.03,-42.42,24.13,-31.03,D
915590.0,1.16,1.29,6.14,0.0,-1.36,-0.01,-41.37,25.48,-29.68,D
915603.0,1.36,1.4,5.85,0.07,-1.65,0.01,-39.87,25.33,-30.58,D
915616.0,1.55,1.27,5.49,0.11,-1.85,0.05,-40.32,26.08,-30.28,D
915629.0,1.7,1.2,5.32,0.07,-2.1,0.0,-41.67,24.73,-27.73,D
915642.0,1.85,1.21,5.06,0.08,-2.37,0.12,-42.57,25.48,-27.43,D
915655.0,2.02,1.24,4.87,0.11,-2.65,0.18,-43.62,24.13,-26.38,D
915667.0,2.31,1.25,4.51,0.19,-2.92,0.25,-43.62,24.13,-26.38,D
915681.0,2.6,1.29,4.32,0.37,-3.27,0.43,-44.67,23.98,-25.03,D
915694.0,3.13,1.02,4.53,0.44,-3.48,0.62,-47.52,23.98,-23.54,D
915707.0,3.78,1.03,5.02,0.53,-3.73,0.71,-47.52,23.98,-23.54,D
915720.0,4.68,1.18,5.61,0.59,-3.88,0.81,-48.57,23.39,-21.44,D
915733.0,5.55,1.46,6.0,0.72,-3.98,0.8,-51.42,23.39,-19.04,D
915746.0,6.65,2.21,6.7,0.85,-4.03,0.82,-50.07,24.13,-17.54,D
915759.0,9.42,0.74,9.18,1.21,-3.38,1.11,-50.07,24.13,-17.54,D
915772.0,12.48,5.59,9.29,0.84,-3.6,0.34,-54.72,23.39,-11.69,D
915785.0,10.33,3.19,9.73,0.64,-3.44,0.13,-55.46,23.83,-9.44,D
915798.0,12.53,0.14,11.57,0.87,-2.63,0.68,-55.46,23.83,-9.44,D
915811.0,14.23,2.2,12.64,0.91,-1.92,0.4,-53.82,23.83,-5.55,D
915824.0,12.33,3.47,12.57,0.63,-1.62,0.18,-55.46,23.09,-3.6,D
915837.0,12.2,2.97,12.88,0.25,-0.99,0.24,-56.21,23.83,-2.1,D
915850.0,11.84,3.38,12.85,-0.08,-0.58,0.14,-56.21,23.83,-2.1,D
915863.0,11.53,2.95,12.64,-0.28,-0.13,0.09,-54.42,23.98,-1.05,D
915875.0,11.3,2.77,12.21,-0.45,0.38,0.01,-54.42,23.54,-1.8,D
915889.0,9.41,3.89,10.94,-0.71,0.31,-0.06,-54.42,23.54,-1.8,D
915902.0,9.96,3.38,10.42,-0.82,0.75,-0.24,-54.27,25.33,-2.1,D
915915.0,9.22,2.42,10.06,-0.82,1.04,-0.19,-55.46,24.58,-1.35,D
915928.0,8.67,2.61,9.78,-0.6,1.27,-0.13,-55.31,24.73,-3.0,D
915941.0,8.46,3.24,9.36,-0.6,1.44,-0.27,-53.67,23.98,-4.95,D
915954.0,8.61,3.29,9.18,-0.57,1.57,-0.34,-52.77,23.98,-5.4,D
915967.0,8.47,2.92,9.05,-0.64,1.79,-0.39,-55.31,23.98,-6.45,D
915980.0,8.55,2.87,9.09,-0.67,1.92,-0.41,-53.22,23.24,-7.2,D
915993.0,8.61,2.61,9.09,-0.66,2.12,-0.49,-54.87,23.54,-8.84,D
916006.0,8.3,2.61,8.88,-0.6,2.26,-0.43,-52.77,23.24,-10.34,D
916019.0,8.04,2.67,8.83,-0.6,2.39,-0.55,-51.72,23.09,-12.44,D
916032.0,7.67,2.29,8.7,-0.64,2.54,-0.55,-53.37,23.39,-12.44,D
916045.0,7.14,2.05,8.47,-0.64,2.68,-0.53,-51.57,23.98,-13.79,D
916058.0,6.84,1.9,8.27,-0.62,2.77,-0.55,-50.07,23.83,-15.14,D
916071.0,6.34,2.04,7.85,-0.58,2.83,-0.54,-51.12,23.98,-17.39,D
916083.0,6.04,1.77,7.67,-0.58,2.84,-0.43,-51.42,21.44,-18.74,D
916097.0,5.78,1.25,8.03,-0.65,2.93,-0.41,-47.67,25.63,-19.49,D
916110.0,5.47,0.43,8.5,-0.57,2.94,-0.33,-48.27,25.18,-21.89,D
916123.0,4.8,-0.12,8.77,-0.4,2.85,-0.25,-48.12,24.58,-24.13,D
916136.0,4.23,0.19,8.77,-0.15,2.71,-0.17,-45.27,25.63,-24.88,D
916149.0,3.72,0.34,8.36,-0.01,2.59,-0.19,-45.27,25.63,-24.88,D
916162.0,3.19,0.66,7.93,0.0,2.44,-0.12,-44.97,25.48,-26.23,D
916175.0,2.75,1.01,7.61,-0.02,2.32,-0.23,-45.42,24.43,-27.73,D
916188.0,2.43,0.7,7.37,0.0,2.17,-0.17,-45.42,24.43,-27.73,D
916201.0,1.91,0.74,7.16,0.1,2.01,-0.08,-42.42,24.58,-29.83,D
916214.0,1.51,0.82,6.85,0.27,1.77,-0.03,-40.02,24.43,-30.43,D
916227.0,1.19,1.09,6.55,0.38,1.59,0.01,-41.52,24.88,-29.53,D
916240.0,0.84,1.45,6.37,0.44,1.47,0.01,-41.52,24.88,-29.53,D
916253.0,0.47,1.55,6.42,0.4,1.26,0.04,-39.87,24.58,-31.03,D
916266.0,0.41,1.57,6.46,0.41,1.09,0.12,-39.72,25.18,-31.18,D
916279.0,0.32,1.76,6.41,0.37,0.95,0.1,-39.72,25.18,-31.18,D
916291.0,0.18,1.87,6.49,0.3,0.82,0.11,-38.53,24.73,-32.38,D
916305.0,0.11,1.83,6.78,0.18,0.71,0.01,-38.08,24.43,-31.93,D
916318.0,0.0,1.59,7.0,0.18,0.58,0.04,-38.08,24.43,-31.93,D
916331.0,-0.0,1.66,7.17,0.13,0.47,-0.01,-39.28,23.54,-31.93,D
916344.0,-0.04,1.58,7.29,0.17,0.34,0.03,-38.68,24.13,-32.53,D
916357.0,-0.09,1.67,7.44,0.17,0.24,0.06,-37.03,24.58,-32.98,D
916370.0,-0.09,1.84,7.61,0.12,0.11,0.06,-37.03,24.58,-32.98,D
916383.0,-0.1,2.05,7.85,0.12,0.12,0.05,-36.43,23.54,-33.13,D
916396.0,0.02,2.05,7.93,0.04,0.03,0.01,-38.68,24.13,-33.43,D
916409.0,0.14,1.95,8.29,0.07,-0.06,0.07,-38.68,24.13,-33.43,D
916422.0,0.42,2.09,8.59,0.0,-0.05,0.02,-38.23,24.58,-32.23,D
916435.0,0.45,1.96,8.83,-0.05,-0.1,0.05,-37.18,24.43,-32.38,D
916448.0,0.54,1.93,9.07,-0.01,-0.15,-0.03,-38.08,22.79,-33.13,D
916461.0,0.59,2.05,9.34,-0.01,-0.14,0.07,-36.58,23.83,-33.43,D
916474.0,0.61,2.04,9.39,0.02,-0.15,-0.0,-38.83,24.43,-31.63,D
916487.0,0.7,2.06,9.57,-0.01,-0.13,0.0,-37.03,24.58,-30.58,D
916500.0,0.56,1.92,9.52,-0.04,-0.18,0.04,-38.23,24.13,-32.23,D
916513.0,0.53,2.02,9.68,-0.09,-0.08,0.05,-36.58,23.83,-33.73,D
916526.0,0.53,2.1,9.76,-0.07,-0.1,0.03,-38.08,23.24,-31.93,D
916539.0,0.46,2.08,9.79,-0.1,-0.03,0.06,-37.18,25.18,-32.83,D
916552.0,0.37,2.14,9.76,-0.04,-0.08,0.02,-39.13,23.83,-33.73,D
916565.0,0.44,2.09,9.71,-0.02,-0.05,0.03,-36.88,23.98,-31.18,D
916578.0,0.57,2.16,9.8,-0.02,0.0,-0.04,-40.47,22.49,-32.83,D
916591.0,0.54,2.15,9.85,0.02,-0.02,0.03,-38.23,23.39,-31.48,D
916604.0,0.52,2.21,9.89,0.03,-0.07,0.03,-38.53,25.18,-30.88,D
916617.0,0.53,2.2,9.74,0.03,-0.02,0.02,-37.48,23.83,-32.53,D
916630.0,0.47,2.2,9.71,-0.01,-0.0,0.01,-37.48,23.83,-32.53,D
916643.0,0.43,2.21,9.6,-0.04,0.02,0.0,-37.48,23.83,-32.98,D
916656.0,0.42,2.16,9.52,-0.02,0.08,-0.01,-38.53,23.98,-30.13,D
916669.0,0.41,2.04,9.46,-0.01,0.05,-0.03,-38.53,23.98,-30.13,D
916682.0,0.47,1.98,9.36,0.02,0.05,-0.1,-38.83,24.43,-32.83,D
916695.0,0.45,1.84,9.28,0.0,0.01,-0.04,-39.42,24.13,-31.78,D
916708.0,0.47,1.89,9.33,0.03,0.03,0.01,-39.42,24.13,-31.78,D
916721.0,0.45,1.84,9.28,-0.02,0.04,-0.04,-36.13,24.13,-32.23,D
916734.0,0.49,1.81,9.32,0.02,-0.03,0.01,-37.48,23.09,-32.23,D
916747.0,0.47,1.72,9.41,0.01,0.0,0.06,-36.88,24.43,-31.63,D
916760.0,0.54,1.77,9.46,-0.01,0.02,0.04,-36.88,24.43,-31.63,D
916773.0,0.56,1.81,9.45,0.03,0.02,0.0,-39.28,23.54,-31.18,D
916786.0,0.48,1.96,9.4,-0.0,0.02,-0.02,-38.53,24.43,-31.93,D
916799.0,0.44,2.0,9.34,0.0,-0.04,0.01,-38.53,24.43,-31.93,D
916812.0,0.48,1.93,9.39,-0.03,-0.02,0.01,-39.28,25.18,-31.18,D
916825.0,0.44,1.82,9.33,-0.03,-0.02,-0.0,-37.63,23.98,-33.13,D
916838.0,0.43,1.8,9.39,-0.04,-0.01,-0.06,-37.03,24.58,-32.23,D
916851.0,0.45,1.85,9.41,-0.07,-0.04,-0.09,-37.03,24.58,-32.23,D
916864.0,0.37,1.87,9.33,0.01,-0.02,-0.0,-37.63,23.98,-34.33,D
916876.0,0.42,1.97,9.3,-0.04,-0.03,0.03,-37.63,23.98,-32.83,D
916890.0,0.37,1.9,9.41,-0.0,-0.06,0.01,-37.63,23.98,-32.83,D
916903.0,0.49,1.81,9.39,-0.07,-0.0,-0.02,-39.72,23.98,-32.38,D
916916.0,0.47,1.81,9.48,-0.08,-0.05,0.0,-39.28,23.54,-32.38,D
916929.0,0.43,1.94,9.51,-0.02,-0.04,0.03,-37.18,24.43,-30.88,D
916942.0,0.41,1.89,9.6,-0.01,-0.06,-0.04,-38.23,24.58,-32.53,D
916955.0,0.44,1.76,9.64,-0.01,-0.04,0.03,-38.08,24.73,-32.38,D
916968.0,0.49,1.79,9.62,-0.06,-0.0,-0.03,-35.83,23.83,-31.48,D
916981.0,0.42,1.82,9.66,-0.09,0.0,0.01,-38.83,23.24,-31.93,D
916994.0,0.48,1.86,9.68,-0.09,-0.02,-0.0,-38.53,22.79,-31.63,D
917007.0,0.57,1.7,9.74,-0.01,-0.03,0.01,-37.18,23.98,-31.18,D
917020.0,0.47,1.65,9.75,0.05,-0.04,0.03,-37.48,23.09,-32.23,D
917033.0,0.53,1.81,9.66,0.06,-0.06,0.05,-38.53,23.98,-31.18,D
917046.0,0.49,1.9,9.59,0.02,0.0,0.04,-39.13,23.09,-31.03,D
917059.0,0.46,2.02,9.51,-0.03,0.02,-0.01,-38.53,24.73,-31.63,D
917072.0,0.38,1.93,9.51,-0.02,-0.04,0.08,-39.42,23.83,-31.78,D
917084.0,0.47,1.98,9.54,-0.01,-0.04,0.04,-39.13,23.39,-31.48,D
917098.0,0.44,1.99,9.52,-0.03,0.03,0.02,-36.13,23.83,-32.23,D
917111.0,0.49,1.91,9.54,-0.05,0.0,0.0,-38.53,24.73,-31.18,D
917124.0,0.6,1.89,9.55,0.03,0.01,0.02,-38.08,23.98,-32.38,D
917137.0,0.55,1.91,9.47,0.01,-0.01,0.02,-38.83,24.73,-31.18,D
917150.0,0.54,1.88,9.45,0.02,0.03,0.05,-38.83,24.73,-31.18,D
917163.0,0.51,1.87,9.44,-0.02,-0.03,0.03,-38.68,23.39,-32.23,D
917176.0,0.48,1.82,9.44,-0.02,-0.01,-0.01,-37.48,25.33,-32.23,D
917189.0,0.55,1.85,9.45,0.0,-0.01,-0.03,-37.48,25.33,-32.23,D
917202.0,0.45,1.79,9.48,-0.04,-0.01,0.04,-38.23,24.13,-32.98,D
917215.0,0.5,1.9,9.48,0.03,-0.06,0.06,-38.83,24.43,-32.83,D
917228.0,0.54,1.93,9.46,0.02,-0.01,-0.05,-39.42,24.58,-32.53,D
917241.0,0.57,1.92,9.49,-0.01,-0.01,-0.0,-39.42,24.58,-32.53,D
917254.0,0.63,1.94,9.41,0.0,-0.02,-0.0,-39.13,23.83,-32.53,D
917267.0,0.57,2.01,9.37,0.01,-0.04,0.02,-38.08,23.98,-33.13,D
917280.0,0.55,1.86,9.41,-0.03,-0.04,0.06,-38.08,23.98,-33.13,D
917292.0,0.56,1.79,9.51,0.02,-0.04,0.04,-38.23,23.39,-32.53,D
917306.0,0.57,1.85,9.52,-0.03,-0.03,0.02,-39.87,23.39,-31.78,D
917319.0,0.58,1.81,9.55,-0.03,0.02,-0.01,-38.08,23.54,-32.83,D
917332.0,0.56,1.8,9.54,-0.05,0.01,0.0,-38.08,23.54,-32.83,D
917345.0,0.58,1.8,9.55,0.06,-0.03,0.07,-39.13,24.13,-31.78,D
917358.0,0.53,1.92,9.57,0.04,-0.06,0.04,-38.23,23.83,-32.53,D
917371.0,0.51,1.92,9.48,-0.0,-0.01,0.05,-38.23,23.83,-32.53,D
917384.0,0.54,1.94,9.49,-0.04,0.0,-0.02,-38.83,24.43,-31.93,D
917397.0,0.53,1.89,9.53,-0.02,-0.0,0.04,-39.13,24.13,-33.43,D
917410.0,0.5,1.86,9.49,0.01,0.01,0.0,-39.13,24.13,-33.43,D
917423.0,0.5,1.85,9.5,0.02,0.04,0.02,-39.28,24.43,-32.38,D
917436.0,0.57,1.9,9.45,-0.02,0.03,0.03,-39.28,22.79,-31.93,D
917449.0,0.62,1.87,9.49,-0.01,0.05,0.02,-37.48,24.88,-31.78,D
917462.0,0.57,1.93,9.48,0.02,0.01,0.0,-37.03,23.83,-34.18,D
917475.0,0.51,1.93,9.5,0.03,0.0,0.02,-39.28,24.73,-33.13,D
917488.0,0.54,1.99,9.44,0.01,-0.0,0.04,-38.53,24.73,-31.18,D
917500.0,0.53,1.89,9.46,-0.05,-0.02,0.03,-38.08,24.73,-32.38,D
917514.0,0.68,1.85,9.41,-0.05,0.02,-0.04,-39.28,24.43,-30.88,D
917527.0,0.58,1.84,9.46,0.01,0.04,-0.03,-38.53,24.43,-31.93,D
917540.0,0.58,1.92,9.4,-0.01,0.01,-0.07,-38.08,24.43,-30.88,D
917553.0,0.56,1.99,9.39,-0.03,-0.04,-0.02,-38.53,26.23,-31.63,D
917566.0,0.52,1.78,9.49,-0.04,-0.01,-0.05,-38.68,24.58,-31.48,D
917579.0,0.48,1.72,9.5,-0.06,0.05,-0.03,-38.23,23.39,-33.73,D
917592.0,0.5,1.82,9.47,0.02,-0.02,0.05,-39.13,24.88,-32.23,D
917605.0,0.46,1.76,9.51,0.01,-0.04,0.0,-38.23,23.83,-30.58,D
917618.0,0.51,1.78,9.49,-0.01,-0.0,0.05,-37.78,24.13,-30.58,D
917631.0,0.58,1.8,9.55,-0.03,0.03,0.05,-37.78,24.13,-30.58,D
917644.0,0.59,1.81,9.59,-0.02,0.04,-0.02,-38.08,25.18,-30.88,D
917657.0,0.62,1.79,9.51,-0.02,0.06,-0.01,-38.23,23.83,-31.48,D
917670.0,0.55,1.79,9.55,0.06,-0.01,0.03,-38.23,23.83,-31.48,D
917683.0,0.48,1.88,9.46,0.04,-0.02,0.0,-37.63,23.54,-32.38,D
917696.0,0.51,1.96,9.52,-0.01,-0.03,-0.04,-39.72,24.73,-31.63,D
917708.0,0.53,1.89,9.45,0.05,-0.0,-0.03,-38.08,24.43,-31.63,D
917722.0,0.51,1.95,9.47,0.06,-0.03,0.03,-39.42,22.19,-31.78,D
917735.0,0.56,1.94,9.48,0.06,-0.03,-0.01,-38.83,23.24,-32.38,D
917748.0,0.52,1.95,9.43,0.02,-0.02,0.02,-38.68,24.88,-31.03,D
917761.0,0.58,1.9,9.54,-0.03,-0.03,-0.02,-38.68,24.88,-31.03,D
917774.0,0.63,1.76,9.54,-0.05,-0.01,0.01,-37.78,24.88,-31.78,D
917787.0,0.53,1.79,9.54,-0.01,0.01,-0.05,-38.53,24.43,-32.83,D
917800.0,0.49,1.84,9.47,0.02,-0.02,0.02,-38.53,24.43,-32.83,D
917813.0,0.43,1.77,9.52,-0.0,-0.04,0.05,-37.63,24.73,-32.83,D
917826.0,0.46,1.79,9.5,0.01,-0.06,-0.03,-38.83,22.79,-30.88,D
917839.0,0.44,1.8,9.48,-0.04,0.05,-0.03,-37.48,24.58,-32.23,D
917852.0,0.47,1.76,9.38,-0.03,0.05,-0.07,-37.48,24.58,-32.23,D
917865.0,0.45,1.82,9.47,-0.01,0.06,-0.01,-39.42,23.39,-31.78,D
917878.0,0.43,1.76,9.49,0.03,-0.02,0.03,-37.63,24.43,-31.18,D
917891.0,0.46,1.77,9.49,-0.02,-0.0,-0.0,-37.63,24.43,-31.18,D
917904.0,0.47,1.74,9.51,-0.03,0.02,0.01,-37.78,23.83,-30.58,D
917916.0,0.53,1.73,9.54,-0.03,0.01,-0.01,-37.78,24.13,-32.23,D
917930.0,0.62,1.72,9.58,0.03,-0.04,0.02,-37.78,22.19,-32.23,D
917943.0,0.51,1.85,9.51,0.04,-0.0,0.06,-38.68,24.58,-31.48,D
917956.0,0.51,1.88,9.5,0.02,-0.02,0.01,-39.13,24.13,-31.48,D
917969.0,0.5,1.88,9.5,-0.02,0.0,0.03,-39.42,25.63,-32.53,D
917982.0,0.61,1.94,9.5,-0.04,0.03,-0.01,-38.68,24.88,-31.78,D
917995.0,0.6,1.91,9.49,-0.05,-0.02,-0.03,-39.28,25.93,-31.93,D
918008.0,0.49,1.88,9.5,0.03,0.0,0.01,-38.68,24.13,-31.78,D
918021.0,0.62,1.92,9.46,0.02,-0.01,0.02,-38.68,23.39,-32.98,D
918034.0,0.63,1.9,9.47,0.0,-0.02,0.05,-39.13,24.58,-32.23,D
918047.0,0.56,1.81,9.41,0.01,0.0,0.04,-38.68,24.88,-31.48,D
918060.0,0.55,1.84,9.46,0.06,-0.02,0.01,-37.78,24.13,-32.23,D
918073.0,0.57,1.92,9.48,0.04,-0.04,0.05,-37.78,25.33,-32.23,D
918086.0,0.54,1.94,9.42,-0.03,0.0,-0.04,-37.48,24.88,-31.03,D
918099.0,0.57,1.97,9.46,-0.06,0.02,-0.04,-37.18,23.98,-31.18,D
918112.0,0.6,1.83,9.45,-0.02,0.04,-0.06,-39.42,23.83,-31.78,D
918125.0,0.58,1.84,9.43,-0.02,0.03,0.01,-37.18,23.54,-31.18,D
918138.0,0.48,1.93,9.44,0.03,-0.04,-0.03,-39.28,24.73,-31.63,D
918151.0,0.52,1.9,9.37,0.02,-0.03,-0.01,-39.28,24.73,-31.63,D
918164.0,0.5,1.94,9.35,-0.04,-0.02,0.02,-38.83,23.98,-30.88,D
918177.0,0.51,1.83,9.44,-0.06,0.02,-0.01,-37.48,23.09,-31.48,D
918190.0,0.51,1.71,9.51,-0.02,-0.02,-0.02,-37.48,23.09,-31.48,D
918203.0,0.48,1.67,9.55,0.0,-0.06,0.01,-38.08,24.73,-33.13,D
918216.0,0.5,1.8,9.54,-0.01,-0.02,0.03,-37.78,23.83,-32.53,D
918229.0,0.45,1.86,9.57,-0.03,0.01,0.01,-38.23,24.88,-31.03,D
918242.0,0.48,1.84,9.58,-0.05,-0.01,-0.01,-38.23,24.88,-31.03,D
918255.0,0.47,1.82,9.62,0.05,-0.03,0.05,-38.83,23.54,-32.38,D
918268.0,0.51,1.86,9.66,0.04,-0.04,0.04,-38.08,24.43,-32.38,D
918281.0,0.64,1.93,9.62,0.02,-0.05,0.07,-38.08,24.43,-32.38,D
918294.0,0.66,1.91,9.6,-0.03,0.01,0.05,-38.83,23.98,-32.38,D
918307.0,0.61,1.89,9.57,0.0,0.0,0.0,-39.72,25.18,-31.63,D
918320.0,0.6,1.84,9.56,-0.01,0.01,-0.0,-37.18,23.54,-33.13,D
918333.0,0.61,1.86,9.52,-0.02,0.06,-0.02,-37.18,23.54,-33.13,D
918346.0,0.57,1.88,9.48,0.04,0.02,0.05,-37.63,23.98,-31.18,D
918359.0,0.57,1.89,9.45,0.04,-0.0,0.01,-39.13,23.83,-31.03,D
918372.0,0.48,1.85,9.38,-0.01,0.02,0.03,-39.13,23.83,-31.03,D
918385.0,0.54,1.88,9.48,0.04,-0.05,0.01,-38.68,24.13,-30.28,D
918398.0,0.57,1.82,9.51,0.02,-0.04,0.03,-38.83,24.73,-31.93,D
918411.0,0.58,1.87,9.46,0.03,-0.02,0.04,-39.13,24.88,-32.23,D
918424.0,0.49,1.85,9.52,0.0,0.03,0.01,-37.63,23.54,-31.93,D
918437.0,0.6,1.88,9.43,-0.01,-0.0,0.0,-37.18,23.54,-32.83,D
918450.0,0.62,1.88,9.51,-0.02,-0.03,-0.03,-38.53,24.73,-31.18,D
918463.0,0.54,1.83,9.5,0.0,-0.02,0.06,-37.78,24.58,-31.48,D
918476.0,0.57,1.75,9.52,0.03,-0.01,0.03,-37.63,23.24,-31.18,D
918489.0,0.57,1.77,9.53,0.0,-0.01,0.03,-37.48,24.88,-31.03,D
918501.0,0.57,1.81,9.55,0.02,0.03,0.04,-37.48,24.88,-31.03,D
918515.0,0.55,1.85,9.58,-0.01,0.01,0.01,-37.78,24.88,-31.48,D
918528.0,0.53,1.85,9.55,-0.02,-0.02,0.01,-36.13,24.58,-31.78,D
918541.0,0.54,1.86,9.53,0.02,-0.02,0.0,-37.78,24.58,-32.53,D
918554.0,0.6,1.89,9.5,-0.04,0.02,-0.01,-39.42,23.09,-31.48,D
918567.0,0.55,1.94,9.42,-0.02,0.07,-0.01,-38.83,23.98,-32.83,D
918580.0,0.53,1.92,9.52,-0.02,0.04,-0.02,-37.48,24.58,-32.53,D
918593.0,0.45,1.87,9.51,0.02,-0.05,-0.04,-38.68,24.88,-32.98,D
918606.0,0.46,1.93,9.55,0.01,-0.05,0.04,-36.58,23.83,-32.23,D
918619.0,0.53,1.84,9.56,0.02,-0.01,0.05,-38.53,23.24,-31.63,D
918632.0,0.46,1.96,9.58,-0.03,-0.01,0.01,-36.43,25.18,-31.18,D
918645.0,0.56,1.88,9.56,-0.05,0.03,-0.01,-37.63,23.98,-31.93,D
918658.0,0.55,1.89,9.55,-0.01,0.03,0.03,-38.23,23.83,-31.48,D
918671.0,0.56,1.79,9.62,0.05,-0.01,0.11,-37.48,23.39,-31.03,D
918684.0,0.62,1.81,9.65,0.03,-0.0,0.05,-38.68,24.58,-31.78,D
918697.0,0.55,1.83,9.57,-0.01,0.03,-0.07,-38.53,24.73,-32.83,D
918709.0,0.59,1.79,9.53,-0.04,-0.02,-0.03,-38.23,24.58,-32.53,D
918723.0,0.52,1.78,9.44,0.03,0.0,0.02,-38.23,24.58,-32.53,D
918736.0,0.5,1.87,9.42,0.02,0.06,0.04,-37.03,24.58,-31.78,D
918749.0,0.56,1.8,9.45,0.03,-0.01,-0.01,-37.03,23.83,-32.53,D
918762.0,0.53,1.84,9.42,-0.01,0.04,0.04,-37.03,23.83,-32.53,D
918775.0,0.55,1.81,9.41,-0.01,0.04,0.02,-37.78,23.83,-34.18,D
918788.0,0.52,1.76,9.47,0.0,0.02,0.01,-37.18,24.43,-32.38,D
918801.0,0.49,1.83,9.38,0.02,-0.02,0.03,-38.23,24.58,-31.78,D
918814.0,0.54,1.93,9.42,0.04,-0.03,0.03,-37.18,24.73,-31.93,D
918827.0,0.53,1.86,9.4,0.02,0.0,0.06,-39.42,23.39,-32.98,D
918840.0,0.49,1.87,9.48,-0.03,0.0,-0.01,-37.03,24.88,-32.53,D
918853.0,0.44,1.83,9.49,-0.02,-0.04,-0.0,-37.03,24.88,-32.53,D
918866.0,0.54,1.84,9.54,0.02,-0.05,-0.0,-38.53,24.73,-33.58,D
918879.0,0.54,1.86,9.53,-0.0,0.02,0.03,-38.53,24.43,-33.13,D
918892.0,0.54,1.9,9.59,0.0,-0.0,0.03,-38.53,24.43,-33.13,D
918905.0,0.59,1.84,9.62,-0.0,0.05,-0.03,-38.68,24.13,-31.48,D
918917.0,0.58,1.81,9.67,0.01,0.01,-0.02,-37.63,23.54,-31.93,D
918931.0,0.57,1.86,9.65,0.03,-0.03,0.04,-37.18,23.24,-32.83,D
918944.0,0.64,2.0,9.63,0.02,-0.05,-0.02,-39.13,25.33,-32.98,D
918957.0,0.57,1.85,9.54,0.01,-0.01,0.01,-39.13,23.39,-33.43,D
918970.0,0.58,1.85,9.54,-0.05,0.04,0.01,-38.68,24.13,-32.98,D
918983.0,0.59,1.86,9.53,-0.04,0.02,-0.04,-38.53,23.54,-32.38,D
918996.0,0.62,1.89,9.54,0.02,0.06,0.03,-35.98,24.43,-32.83,D
919009.0,0.52,1.92,9.47,0.06,0.0,-0.02,-38.08,23.54,-31.93,D
919022.0,0.48,1.92,9.52,-0.03,0.03,-0.02,-37.63,22.79,-31.18,D
919035.0,0.46,1.9,9.48,0.01,0.04,0.0,-38.83,23.54,-32.38,D
919048.0,0.55,1.92,9.47,0.05,-0.0,0.02,-38.23,24.58,-32.53,D
919061.0,0.47,1.9,9.49,0.02,-0.0,-0.02,-36.58,23.09,-30.58,D
919074.0,0.49,1.93,9.52,0.08,-0.05,0.02,-38.68,23.83,-32.23,D
919087.0,0.43,1.92,9.45,-0.01,0.02,-0.02,-37.63,25.18,-31.63,D
919100.0,0.5,1.86,9.47,-0.04,0.03,-0.02,-38.23,24.88,-32.23,D
919113.0,0.44,1.79,9.5,-0.03,0.03,-0.05,-38.23,24.88,-32.23,D
919125.0,0.5,1.74,9.44,-0.02,0.02,-0.05,-38.23,24.13,-31.78,D
919139.0,0.51,1.81,9.47,0.02,-0.01,0.01,-37.48,23.39,-32.53,D
919152.0,0.52,1.81,9.49,0.02,-0.02,0.02,-37.78,24.88,-31.78,D
919165.0,0.54,1.8,9.53,-0.01,-0.0,0.03,-38.83,24.43,-32.38,D
919178.0,0.49,1.79,9.44,-0.02,0.03,0.01,-38.53,24.43,-31.63,D
919191.0,0.54,1.85,9.59,0.01,-0.04,0.02,-39.13,24.88,-31.48,D
919204.0,0.51,1.9,9.53,0.04,0.02,0.04,-39.28,24.43,-32.38,D
919217.0,0.53,1.92,9.48,-0.01,0.02,0.0,-39.72,23.24,-32.38,D
919230.0,0.49,1.95,9.48,-0.02,0.05,0.03,-38.23,22.64,-31.78,D
919243.0,0.56,1.89,9.45,-0.04,-0.01,-0.02,-38.23,22.64,-31.78,D
919256.0,0.47,1.89,9.53,-0.01,0.0,0.01,-39.72,24.43,-32.83,D
919269.0,0.53,1.93,9.53,0.02,0.01,0.02,-37.63,23.54,-33.13,D
919282.0,0.51,1.87,9.49,-0.01,-0.01,0.05,-37.63,23.54,-33.13,D
919295.0,0.55,1.93,9.5,-0.04,0.03,0.0,-40.02,25.48,-31.63,D
919308.0,0.51,1.88,9.59,-0.02,0.06,0.03,-37.63,24.43,-31.93,D
919321.0,0.51,1.8,9.51,-0.01,0.02,-0.02,-37.18,23.54,-32.83,D
919333.0,0.51,1.84,9.51,-0.03,0.07,-0.03,-37.18,23.54,-32.83,D
919347.0,0.53,1.86,9.57,0.03,-0.02,-0.01,-37.48,23.83,-31.78,D
919360.0,0.49,1.88,9.53,-0.0,0.03,0.03,-38.83,23.24,-31.93,D
919373.0,0.5,1.92,9.54,-0.01,0.02,-0.0,-38.83,23.24,-31.93,D
919386.0,0.51,1.87,9.49,0.04,0.02,-0.01,-39.42,23.83,-33.43,D
