t,ax,ay,az,gx,gy,gz,mx,my,mz,label
966966.0,-0.63,0.35,9.71,0.01,0.02,-0.02,-34.78,28.93,-35.08,L
966979.0,-0.63,0.43,9.7,-0.02,-0.0,-0.03,-33.58,30.88,-35.53,L
966992.0,-0.58,0.37,9.74,-0.01,0.03,0.02,-33.58,29.38,-35.83,L
967005.0,-0.61,0.33,9.68,0.03,-0.01,0.01,-33.28,30.28,-35.68,L
967018.0,-0.66,0.39,9.74,-0.01,0.01,-0.02,-33.58,30.43,-35.53,L
967031.0,-0.6,0.43,9.66,-0.0,0.02,-0.05,-33.58,30.43,-35.53,L
967044.0,-0.58,0.4,9.73,0.05,-0.03,0.04,-34.63,29.83,-35.68,L
967057.0,-0.58,0.41,9.68,-0.01,-0.03,0.05,-34.63,29.53,-35.68,L
967070.0,-0.61,0.4,9.71,0.0,-0.04,0.02,-33.73,29.53,-35.23,L
967083.0,-0.53,0.37,9.66,0.02,-0.03,-0.0,-34.18,30.73,-35.23,L
967096.0,-0.55,0.4,9.74,-0.02,0.04,-0.01,-32.98,31.03,-36.43,L
967109.0,-0.54,0.42,9.72,0.0,0.01,-0.02,-32.98,29.53,-36.43,L
967122.0,-0.57,0.45,9.7,-0.01,0.01,-0.06,-33.73,29.83,-37.18,L
967135.0,-0.55,0.38,9.73,0.03,-0.02,0.05,-33.28,29.53,-35.68,L
967148.0,-0.56,0.42,9.79,0.05,-0.03,0.02,-34.93,29.53,-36.43,L
967161.0,-0.54,0.45,9.73,0.03,-0.03,0.03,-32.38,28.93,-36.28,L
967174.0,-0.59,0.37,9.73,-0.01,0.02,0.01,-33.73,31.48,-34.48,L
967187.0,-0.5,0.36,9.73,0.06,-0.08,0.03,-33.28,28.33,-36.13,L
967200.0,-0.61,0.4,9.7,0.04,-0.04,-0.01,-33.13,30.43,-36.28,L
967213.0,-0.61,0.35,9.73,-0.02,0.01,-0.04,-33.73,29.83,-35.68,L
967226.0,-0.64,0.44,9.75,-0.03,0.04,-0.04,-32.98,30.28,-36.43,L
967239.0,-0.59,0.41,9.7,-0.04,0.05,-0.01,-33.73,29.53,-34.48,L
967251.0,-0.66,0.34,9.7,-0.05,-0.02,-0.03,-33.58,30.13,-37.03,L
967265.0,-0.71,0.38,9.74,0.05,-0.0,0.02,-33.73,30.73,-36.43,L
967278.0,-0.65,0.34,9.72,0.01,-0.05,0.04,-32.98,30.73,-34.93,L
967291.0,-0.57,0.4,9.74,0.04,-0.03,0.05,-32.98,30.73,-34.93,L
967304.0,-0.59,0.35,9.76,-0.03,0.02,0.0,-33.58,31.18,-35.53,L
967317.0,-0.53,0.39,9.79,-0.01,0.02,-0.02,-32.98,30.28,-34.48,L
967330.0,-0.48,0.35,9.77,-0.04,0.03,-0.01,-32.98,30.28,-34.48,L
967343.0,-0.49,0.39,9.83,-0.02,0.0,0.05,-34.63,29.83,-35.68,L
967356.0,-0.5,0.37,9.73,0.01,0.05,-0.02,-33.73,30.73,-36.13,L
967369.0,-0.54,0.41,9.74,-0.01,0.04,0.02,-34.78,31.18,-35.53,L
967382.0,-0.52,0.5,9.74,0.05,0.03,0.05,-34.78,31.18,-35.53,L
967395.0,-0.6,0.53,9.7,0.01,-0.02,0.05,-33.13,31.18,-35.08,L
967408.0,-0.57,0.43,9.68,0.04,-0.0,0.02,-33.88,30.13,-37.03,L
967421.0,-0.61,0.45,9.69,-0.01,0.05,0.02,-33.88,30.13,-37.03,L
967434.0,-0.64,0.51,9.66,-0.01,0.03,0.03,-32.68,30.43,-35.08,L
967447.0,-0.57,0.4,9.69,0.02,0.05,0.05,-34.93,28.33,-36.13,L
967459.0,-0.57,0.38,9.69,0.02,0.02,0.04,-32.68,30.13,-34.78,L
967473.0,-0.54,0.48,9.71,0.08,0.0,0.04,-33.28,30.28,-36.13,L
967486.0,-0.54,0.46,9.65,0.08,-0.04,0.02,-33.13,30.13,-35.08,L
967499.0,-0.53,0.33,9.73,0.0,0.07,0.02,-34.78,29.38,-35.53,L
967512.0,-0.46,0.17,9.78,0.06,0.0,0.11,-33.88,30.13,-35.83,L
