t,ax,ay,az,gx,gy,gz,mx,my,mz,label,gyro svd,gyro svd reversed,gyro svd reversed abs,gyro svd abs
1060111.0,-0.51,0.38,9.75,0.0,0.01,0.05,-32.68,34.33,-34.33,N,-0.04910583260180866,0.021640788193544622,0.021640788193544622,0.04910583260180866
1060124.0,-0.5,0.25,9.75,0.04,-0.0,-0.01,-32.68,35.08,-35.53,N,0.010770825269651384,0.00048236640736804264,0.00048236640736804264,0.010770825269651384
1060137.0,-0.46,0.13,9.78,0.0,0.0,0.01,-31.63,32.98,-36.43,N,-0.008833146235211116,0.03270566374283764,0.03270566374283764,0.008833146235211116
1060150.0,-0.38,0.29,9.77,0.07,-0.03,0.03,-32.53,35.98,-36.88,N,-0.028625562736294505,0.0013586647680196965,0.0013586647680196965,0.028625562736294505
1060163.0,-0.44,0.32,9.76,0.07,0.01,0.02,-32.53,35.98,-36.88,N,-0.019796523203567437,0.0010654873762726631,0.0010654873762726631,0.019796523203567437
1060176.0,-0.38,0.25,9.75,-0.03,0.04,0.05,-32.98,35.23,-35.23,N,-0.049690570478008005,0.05123680735435399,0.05123680735435399,0.049690570478008005
1060189.0,-0.43,0.22,9.7,-0.01,0.04,0.04,-33.28,35.23,-36.88,N,-0.03988858472557675,0.030466593911682244,0.030466593911682244,0.03988858472557675
1060202.0,-0.45,0.13,9.71,0.02,0.05,-0.03,-33.28,35.23,-36.88,N,0.02949688150656751,0.07995491124721697,0.07995491124721697,0.02949688150656751
1060215.0,-0.58,0.28,9.65,0.04,0.01,-0.01,-31.63,34.93,-34.93,N,0.010479264785199074,-0.0565737175713267,0.0565737175713267,0.010479264785199074
1060228.0,-0.51,0.35,9.62,0.06,-0.03,0.07,-32.53,33.28,-35.23,N,-0.06851004075938721,-0.03794107537887366,0.03794107537887366,0.06851004075938721
1060241.0,-0.5,0.38,9.57,-0.02,-0.01,0.03,-32.53,34.93,-35.68,N,-0.028338852973726365,-0.037554483942663544,0.037554483942663544,0.028338852973726365
1060254.0,-0.61,0.34,9.54,-0.05,0.01,-0.11,-32.53,34.93,-35.68,N,0.11130191022203492,-0.008153377407253967,0.008153377407253967,0.11130191022203492
1060267.0,-0.6,0.29,9.58,-0.03,0.03,-0.01,-32.38,36.58,-34.33,N,0.010572678829662157,0.022415587973259578,0.022415587973259578,0.010572678829662157
1060280.0,-0.59,0.22,9.61,-0.0,0.01,0.03,-32.38,35.08,-33.58,N,-0.02911526966073604,0.021247729128155615,0.021247729128155615,0.02911526966073604
1060292.0,-0.54,0.21,9.63,-0.0,-0.04,-0.05,-32.38,35.08,-33.58,N,0.05230478452581598,-0.03774939656806332,0.03774939656806332,0.05230478452581598
1060306.0,-0.45,0.3,9.62,0.05,-0.12,0.03,-32.98,35.23,-35.53,N,-0.025808222658118652,-0.019703109159104355,0.019703109159104355,0.025808222658118652
1060319.0,-0.43,0.31,9.8,-0.02,-0.05,0.03,-32.68,34.33,-35.53,N,-0.027172611035917123,0.0012604000016724444,0.0012604000016724444,0.027172611035917123
1060332.0,-0.42,0.31,9.81,-0.02,-0.03,-0.03,-31.63,32.98,-34.93,N,0.032215956818396105,0.051138542588006736,0.051138542588006736,0.032215956818396105
1060345.0,-0.48,0.38,9.88,0.01,-0.05,0.05,-31.63,32.98,-34.93,N,-0.04745311755414733,-0.05783822427548319,0.05783822427548319,0.04745311755414733
1060358.0,-0.52,0.3,9.82,-0.0,-0.01,0.0,-32.38,34.33,-35.53,N,0.0014536957197775024,-0.037554483942663544,0.037554483942663544,0.0014536957197775024
1060371.0,-0.47,0.35,9.84,0.02,-0.01,0.01,-31.48,34.33,-36.28,N,-0.008734881468863864,-0.03862246111412553,0.03862246111412553,0.008734881468863864
1060384.0,-0.5,0.29,9.85,-0.02,0.04,-0.04,-31.48,34.33,-36.28,N,0.04017031489776624,-0.007961698596443632,0.007961698596443632,0.04017031489776624
1060397.0,-0.54,0.27,9.69,-0.01,0.05,0.04,-30.88,34.03,-35.68,N,-0.04018014521002906,-0.00941788411141046,0.00941788411141046,0.04018014521002906
1060410.0,-0.57,0.4,9.79,-0.04,0.0,0.02,-31.63,35.23,-36.13,N,-0.01844183626953731,0.04114164421017571,0.04114164421017571,0.01844183626953731
1060423.0,-0.56,0.33,9.7,0.03,-0.04,0.05,-31.63,35.23,-36.13,N,-0.047937973756704694,0.03114959655422884,0.03114959655422884,0.047937973756704694
